State,Region,Date,Year,Year_Label,Month,MedianHomeValue,MedianHouseholdIncome,PriceToIncomeRatio,AffordabilityCategory,SizeRank
Oregon,West,2017-11-30,2017,2017,11,327228.01,66148,4.947,3 - Mod. Unaffordable (4-5x),26
Oregon,West,2017-12-31,2017,2017,12,329086.65,66148,4.975,3 - Mod. Unaffordable (4-5x),26
Oregon,West,2018-01-31,2018,2018,1,331394.86,67395,4.917,3 - Mod. Unaffordable (4-5x),26
Oregon,West,2018-02-28,2018,2018,2,333995.65,67395,4.956,3 - Mod. Unaffordable (4-5x),26
Oregon,West,2018-03-31,2018,2018,3,336794.28,67395,4.997,3 - Mod. Unaffordable (4-5x),26
Oregon,West,2018-04-30,2018,2018,4,339201.18,67395,5.033,2 - Unaffordable (5-7x),26
Oregon,West,2018-05-31,2018,2018,5,341233.8,67395,5.063,2 - Unaffordable (5-7x),26
Oregon,West,2018-06-30,2018,2018,6,342408.08,67395,5.081,2 - Unaffordable (5-7x),26
Oregon,West,2018-07-31,2018,2018,7,343659.78,67395,5.099,2 - Unaffordable (5-7x),26
Oregon,West,2018-08-31,2018,2018,8,344742.05,67395,5.115,2 - Unaffordable (5-7x),26
Oregon,West,2018-09-30,2018,2018,9,345754.3,67395,5.13,2 - Unaffordable (5-7x),26
Oregon,West,2018-10-31,2018,2018,10,346291.11,67395,5.138,2 - Unaffordable (5-7x),26
Oregon,West,2018-11-30,2018,2018,11,346738.7,67395,5.145,2 - Unaffordable (5-7x),26
Oregon,West,2018-12-31,2018,2018,12,347629.78,67395,5.158,2 - Unaffordable (5-7x),26
Oregon,West,2019-01-31,2019,2019,1,348972.42,69196,5.043,2 - Unaffordable (5-7x),26
Oregon,West,2019-02-28,2019,2019,2,350696.48,69196,5.068,2 - Unaffordable (5-7x),26
Oregon,West,2019-03-31,2019,2019,3,352382.89,69196,5.093,2 - Unaffordable (5-7x),26
Oregon,West,2019-04-30,2019,2019,4,353702.17,69196,5.112,2 - Unaffordable (5-7x),26
Oregon,West,2019-05-31,2019,2019,5,354384.19,69196,5.121,2 - Unaffordable (5-7x),26
Oregon,West,2019-06-30,2019,2019,6,354925.83,69196,5.129,2 - Unaffordable (5-7x),26
Oregon,West,2019-07-31,2019,2019,7,355320.7,69196,5.135,2 - Unaffordable (5-7x),26
Oregon,West,2019-08-31,2019,2019,8,355913.99,69196,5.144,2 - Unaffordable (5-7x),26
Oregon,West,2019-09-30,2019,2019,9,356425.28,69196,5.151,2 - Unaffordable (5-7x),26
Oregon,West,2019-10-31,2019,2019,10,357349.67,69196,5.164,2 - Unaffordable (5-7x),26
Oregon,West,2019-11-30,2019,2019,11,358914.9,69196,5.187,2 - Unaffordable (5-7x),26
Oregon,West,2019-12-31,2019,2019,12,361017.95,69196,5.217,2 - Unaffordable (5-7x),26
Oregon,West,2020-01-31,2020,2020,1,363799.46,70728,5.144,2 - Unaffordable (5-7x),26
Oregon,West,2020-02-29,2020,2020,2,366629.68,70728,5.184,2 - Unaffordable (5-7x),26
Oregon,West,2020-03-31,2020,2020,3,369605.75,70728,5.226,2 - Unaffordable (5-7x),26
Oregon,West,2020-04-30,2020,2020,4,371924.55,70728,5.259,2 - Unaffordable (5-7x),26
Oregon,West,2020-05-31,2020,2020,5,372941.8,70728,5.273,2 - Unaffordable (5-7x),26
Oregon,West,2020-06-30,2020,2020,6,373004.85,70728,5.274,2 - Unaffordable (5-7x),26
Oregon,West,2020-07-31,2020,2020,7,373227.77,70728,5.277,2 - Unaffordable (5-7x),26
Oregon,West,2020-08-31,2020,2020,8,375232.89,70728,5.305,2 - Unaffordable (5-7x),26
Oregon,West,2020-09-30,2020,2020,9,379322.56,70728,5.363,2 - Unaffordable (5-7x),26
Oregon,West,2020-10-31,2020,2020,10,384900.44,70728,5.442,2 - Unaffordable (5-7x),26
Oregon,West,2020-11-30,2020,2020,11,391538.55,70728,5.536,2 - Unaffordable (5-7x),26
Oregon,West,2020-12-31,2020,2020,12,398423.23,70728,5.633,2 - Unaffordable (5-7x),26
Oregon,West,2021-01-31,2021,2021,1,405200.11,72061,5.623,2 - Unaffordable (5-7x),26
Oregon,West,2021-02-28,2021,2021,2,412355.71,72061,5.722,2 - Unaffordable (5-7x),26
Oregon,West,2021-03-31,2021,2021,3,420017.42,72061,5.829,2 - Unaffordable (5-7x),26
Oregon,West,2021-04-30,2021,2021,4,428058.96,72061,5.94,2 - Unaffordable (5-7x),26
Oregon,West,2021-05-31,2021,2021,5,435931.89,72061,6.049,2 - Unaffordable (5-7x),26
Oregon,West,2021-06-30,2021,2021,6,443068.37,72061,6.149,2 - Unaffordable (5-7x),26
Oregon,West,2021-07-31,2021,2021,7,449261.1,72061,6.234,2 - Unaffordable (5-7x),26
Oregon,West,2021-08-31,2021,2021,8,453698.32,72061,6.296,2 - Unaffordable (5-7x),26
Oregon,West,2021-09-30,2021,2021,9,456935.44,72061,6.341,2 - Unaffordable (5-7x),26
Oregon,West,2021-10-31,2021,2021,10,459843.96,72061,6.381,2 - Unaffordable (5-7x),26
Oregon,West,2021-11-30,2021,2021,11,463263.7,72061,6.429,2 - Unaffordable (5-7x),26
Oregon,West,2021-12-31,2021,2021,12,467091.71,72061,6.482,2 - Unaffordable (5-7x),26
Oregon,West,2022-01-31,2022,2022,1,472235.46,73679,6.409,2 - Unaffordable (5-7x),26
Oregon,West,2022-02-28,2022,2022,2,478897.19,73679,6.5,2 - Unaffordable (5-7x),26
Oregon,West,2022-03-31,2022,2022,3,487134.85,73679,6.612,2 - Unaffordable (5-7x),26
Oregon,West,2022-04-30,2022,2022,4,495423.68,73679,6.724,2 - Unaffordable (5-7x),26
Oregon,West,2022-05-31,2022,2022,5,502438.43,73679,6.819,2 - Unaffordable (5-7x),26
Oregon,West,2022-06-30,2022,2022,6,506900.84,73679,6.88,2 - Unaffordable (5-7x),26
Oregon,West,2022-07-31,2022,2022,7,506866.87,73679,6.879,2 - Unaffordable (5-7x),26
Oregon,West,2022-08-31,2022,2022,8,503010.76,73679,6.827,2 - Unaffordable (5-7x),26
Oregon,West,2022-09-30,2022,2022,9,497119.69,73679,6.747,2 - Unaffordable (5-7x),26
Oregon,West,2022-10-31,2022,2022,10,492561.91,73679,6.685,2 - Unaffordable (5-7x),26
Oregon,West,2022-11-30,2022,2022,11,489152.25,73679,6.639,2 - Unaffordable (5-7x),26
Oregon,West,2022-12-31,2022,2022,12,486245.5,73679,6.6,2 - Unaffordable (5-7x),26
Oregon,West,2023-01-31,2023,2023,1,482912.01,75004,6.438,2 - Unaffordable (5-7x),26
Oregon,West,2023-02-28,2023,2023,2,480289.24,75004,6.404,2 - Unaffordable (5-7x),26
Oregon,West,2023-03-31,2023,2023,3,478957.62,75004,6.386,2 - Unaffordable (5-7x),26
Oregon,West,2023-04-30,2023,2023,4,479296.68,75004,6.39,2 - Unaffordable (5-7x),26
Oregon,West,2023-05-31,2023,2023,5,480835.84,75004,6.411,2 - Unaffordable (5-7x),26
Oregon,West,2023-06-30,2023,2023,6,483149.55,75004,6.442,2 - Unaffordable (5-7x),26
Oregon,West,2023-07-31,2023,2023,7,485278.79,75004,6.47,2 - Unaffordable (5-7x),26
Oregon,West,2023-08-31,2023,2023,8,487036.31,75004,6.493,2 - Unaffordable (5-7x),26
Oregon,West,2023-09-30,2023,2023,9,487871.11,75004,6.505,2 - Unaffordable (5-7x),26
Oregon,West,2023-10-31,2023,2023,10,488183.15,75004,6.509,2 - Unaffordable (5-7x),26
Oregon,West,2023-11-30,2023,2023,11,487861.67,75004,6.504,2 - Unaffordable (5-7x),26
Oregon,West,2023-12-31,2023,2023,12,487504.41,75004,6.5,2 - Unaffordable (5-7x),26
Oregon,West,2024-01-31,2024,2024,1,487266.93,76490,6.37,2 - Unaffordable (5-7x),26
Oregon,West,2024-02-29,2024,2024,2,487451.47,76490,6.373,2 - Unaffordable (5-7x),26
Oregon,West,2024-03-31,2024,2024,3,488384.47,76490,6.385,2 - Unaffordable (5-7x),26
Oregon,West,2024-04-30,2024,2024,4,489469.89,76490,6.399,2 - Unaffordable (5-7x),26
Oregon,West,2024-05-31,2024,2024,5,490382.53,76490,6.411,2 - Unaffordable (5-7x),26
Oregon,West,2024-06-30,2024,2024,6,490472.12,76490,6.412,2 - Unaffordable (5-7x),26
Oregon,West,2024-07-31,2024,2024,7,490552.93,76490,6.413,2 - Unaffordable (5-7x),26
Oregon,West,2024-08-31,2024,2024,8,490710.86,76490,6.415,2 - Unaffordable (5-7x),26
Oregon,West,2024-09-30,2024,2024,9,491486.55,76490,6.426,2 - Unaffordable (5-7x),26
Oregon,West,2024-10-31,2024,2024,10,492538.19,76490,6.439,2 - Unaffordable (5-7x),26
Oregon,West,2024-11-30,2024,2024,11,493930.53,76490,6.457,2 - Unaffordable (5-7x),26
Oregon,West,2024-12-31,2024,2024,12,495415.89,76490,6.477,2 - Unaffordable (5-7x),26
Pennsylvania,Northeast,2000-01-31,2000,2000,1,98231.42,40636,2.417,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2000-02-29,2000,2000,2,98441.53,40636,2.423,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2000-03-31,2000,2000,3,98638.98,40636,2.427,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2000-04-30,2000,2000,4,99041.35,40636,2.437,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2000-05-31,2000,2000,5,99454.68,40636,2.447,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2000-06-30,2000,2000,6,99879.47,40636,2.458,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2000-07-31,2000,2000,7,100330.57,40636,2.469,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2000-08-31,2000,2000,8,100761.2,40636,2.48,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2000-09-30,2000,2000,9,101199.97,40636,2.49,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2000-10-31,2000,2000,10,101620.76,40636,2.501,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2000-11-30,2000,2000,11,102084.98,40636,2.512,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2000-12-31,2000,2000,12,102565.15,40636,2.524,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2001-01-31,2001,2001,1,103039.11,42472,2.426,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2001-02-28,2001,2001,2,103472.46,42472,2.436,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2001-03-31,2001,2001,3,103908.32,42472,2.447,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2001-04-30,2001,2001,4,104375.99,42472,2.458,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2001-05-31,2001,2001,5,104823.57,42472,2.468,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2001-06-30,2001,2001,6,105279.26,42472,2.479,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2001-07-31,2001,2001,7,105769.53,42472,2.49,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2001-08-31,2001,2001,8,106309.6,42472,2.503,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2001-09-30,2001,2001,9,106856.23,42472,2.516,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2001-10-31,2001,2001,10,107358.53,42472,2.528,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2001-11-30,2001,2001,11,107868.59,42472,2.54,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2001-12-31,2001,2001,12,108351.06,42472,2.551,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2002-01-31,2002,2002,1,108831.11,43595,2.496,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2002-02-28,2002,2002,2,109306.55,43595,2.507,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2002-03-31,2002,2002,3,109802.27,43595,2.519,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2002-04-30,2002,2002,4,110347.77,43595,2.531,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2002-05-31,2002,2002,5,110943.83,43595,2.545,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2002-06-30,2002,2002,6,111600.1,43595,2.56,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2002-07-31,2002,2002,7,112334.58,43595,2.577,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2002-08-31,2002,2002,8,113163.53,43595,2.596,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2002-09-30,2002,2002,9,114023.77,43595,2.616,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2002-10-31,2002,2002,10,114866.54,43595,2.635,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2002-11-30,2002,2002,11,115591.52,43595,2.651,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2002-12-31,2002,2002,12,116281.19,43595,2.667,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2003-01-31,2003,2003,1,116941.83,44960,2.601,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2003-02-28,2003,2003,2,117606.34,44960,2.616,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2003-03-31,2003,2003,3,118241.5,44960,2.63,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2003-04-30,2003,2003,4,118913.02,44960,2.645,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2003-05-31,2003,2003,5,119734.99,44960,2.663,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2003-06-30,2003,2003,6,120727.78,44960,2.685,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2003-07-31,2003,2003,7,121818.19,44960,2.709,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2003-08-31,2003,2003,8,122869.83,44960,2.733,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2003-09-30,2003,2003,9,123901.73,44960,2.756,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2003-10-31,2003,2003,10,124877.18,44960,2.778,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2003-11-30,2003,2003,11,125761.17,44960,2.797,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2003-12-31,2003,2003,12,126548.53,44960,2.815,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2004-01-31,2004,2004,1,127246.81,46746,2.722,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2004-02-29,2004,2004,2,128051.12,46746,2.739,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2004-03-31,2004,2004,3,128859.45,46746,2.757,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2004-04-30,2004,2004,4,129757.38,46746,2.776,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2004-05-31,2004,2004,5,130814.21,46746,2.798,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2004-06-30,2004,2004,6,132061.69,46746,2.825,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2004-07-31,2004,2004,7,133526.17,46746,2.856,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2004-08-31,2004,2004,8,134957.1,46746,2.887,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2004-09-30,2004,2004,9,136386.0,46746,2.918,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2004-10-31,2004,2004,10,137630.48,46746,2.944,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2004-11-30,2004,2004,11,138889.51,46746,2.971,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2004-12-31,2004,2004,12,140119.17,46746,2.997,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2005-01-31,2005,2005,1,141385.96,48093,2.94,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2005-02-28,2005,2005,2,142413.65,48093,2.961,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2005-03-31,2005,2005,3,143397.67,48093,2.982,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2005-04-30,2005,2005,4,144468.21,48093,3.004,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2005-05-31,2005,2005,5,145756.96,48093,3.031,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2005-06-30,2005,2005,6,147247.87,48093,3.062,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2005-07-31,2005,2005,7,148843.15,48093,3.095,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2005-08-31,2005,2005,8,150514.72,48093,3.13,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2005-09-30,2005,2005,9,152085.46,48093,3.162,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2005-10-31,2005,2005,10,153517.77,48093,3.192,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2005-11-30,2005,2005,11,154831.9,48093,3.219,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2005-12-31,2005,2005,12,156065.34,48093,3.245,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2006-01-31,2006,2006,1,157160.05,49400,3.181,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2006-02-28,2006,2006,2,158114.32,49400,3.201,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2006-03-31,2006,2006,3,159009.87,49400,3.219,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2006-04-30,2006,2006,4,159957.61,49400,3.238,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2006-05-31,2006,2006,5,161018.15,49400,3.259,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2006-06-30,2006,2006,6,162179.46,49400,3.283,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2006-07-31,2006,2006,7,163254.51,49400,3.305,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2006-08-31,2006,2006,8,164124.4,49400,3.322,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2006-09-30,2006,2006,9,164730.77,49400,3.335,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2006-10-31,2006,2006,10,165202.89,49400,3.344,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2006-11-30,2006,2006,11,165580.18,49400,3.352,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2006-12-31,2006,2006,12,165898.56,49400,3.358,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2007-01-31,2007,2007,1,166220.64,50765,3.274,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2007-02-28,2007,2007,2,166605.58,50765,3.282,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2007-03-31,2007,2007,3,167088.59,50765,3.291,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2007-04-30,2007,2007,4,167534.42,50765,3.3,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2007-05-31,2007,2007,5,167963.07,50765,3.309,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2007-06-30,2007,2007,6,168289.23,50765,3.315,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2007-07-31,2007,2007,7,168640.97,50765,3.322,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2007-08-31,2007,2007,8,168893.41,50765,3.327,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2007-09-30,2007,2007,9,169020.4,50765,3.329,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2007-10-31,2007,2007,10,169103.61,50765,3.331,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2007-11-30,2007,2007,11,169209.95,50765,3.333,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2007-12-31,2007,2007,12,169293.62,50765,3.335,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2008-01-31,2008,2008,1,169250.0,52022,3.253,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2008-02-29,2008,2008,2,169219.36,52022,3.253,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2008-03-31,2008,2008,3,169152.86,52022,3.252,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2008-04-30,2008,2008,4,169106.6,52022,3.251,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2008-05-31,2008,2008,5,168902.05,52022,3.247,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2008-06-30,2008,2008,6,168575.64,52022,3.24,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2008-07-31,2008,2008,7,167995.1,52022,3.229,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2008-08-31,2008,2008,8,167239.44,52022,3.215,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2008-09-30,2008,2008,9,166442.19,52022,3.199,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2008-10-31,2008,2008,10,165750.12,52022,3.186,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2008-11-30,2008,2008,11,165098.67,52022,3.174,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2008-12-31,2008,2008,12,164396.48,52022,3.16,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2009-01-31,2009,2009,1,163680.3,52001,3.148,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2009-02-28,2009,2009,2,163209.73,52001,3.139,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2009-03-31,2009,2009,3,162977.25,52001,3.134,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2009-04-30,2009,2009,4,162837.23,52001,3.131,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2009-05-31,2009,2009,5,162593.67,52001,3.127,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2009-06-30,2009,2009,6,162259.58,52001,3.12,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2009-07-31,2009,2009,7,161894.14,52001,3.113,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2009-08-31,2009,2009,8,161464.36,52001,3.105,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2009-09-30,2009,2009,9,161058.25,52001,3.097,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2009-10-31,2009,2009,10,160781.34,52001,3.092,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2009-11-30,2009,2009,11,160725.2,52001,3.091,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2009-12-31,2009,2009,12,160812.38,52001,3.092,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2010-01-31,2010,2010,1,161060.72,53389,3.017,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2010-02-28,2010,2010,2,161406.97,53389,3.023,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2010-03-31,2010,2010,3,161888.21,53389,3.032,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2010-04-30,2010,2010,4,162355.88,53389,3.041,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2010-05-31,2010,2010,5,162662.74,53389,3.047,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2010-06-30,2010,2010,6,162716.82,53389,3.048,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2010-07-31,2010,2010,7,162468.88,53389,3.043,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2010-08-31,2010,2010,8,161997.87,53389,3.034,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2010-09-30,2010,2010,9,161296.27,53389,3.021,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2010-10-31,2010,2010,10,160467.83,53389,3.006,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2010-11-30,2010,2010,11,159556.94,53389,2.989,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2010-12-31,2010,2010,12,158697.28,53389,2.972,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2011-01-31,2011,2011,1,157949.95,55277,2.857,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2011-02-28,2011,2011,2,157344.39,55277,2.846,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2011-03-31,2011,2011,3,156882.74,55277,2.838,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2011-04-30,2011,2011,4,156389.34,55277,2.829,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2011-05-31,2011,2011,5,155818.7,55277,2.819,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2011-06-30,2011,2011,6,155090.16,55277,2.806,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2011-07-31,2011,2011,7,154362.73,55277,2.793,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2011-08-31,2011,2011,8,153758.68,55277,2.782,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2011-09-30,2011,2011,9,153325.38,55277,2.774,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2011-10-31,2011,2011,10,152969.81,55277,2.767,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2011-11-30,2011,2011,11,152614.0,55277,2.761,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2011-12-31,2011,2011,12,152267.41,55277,2.755,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2012-01-31,2012,2012,1,151966.15,57079,2.662,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2012-02-29,2012,2012,2,151899.6,57079,2.661,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2012-03-31,2012,2012,3,152220.36,57079,2.667,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2012-04-30,2012,2012,4,152694.32,57079,2.675,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2012-05-31,2012,2012,5,153146.76,57079,2.683,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2012-06-30,2012,2012,6,153329.4,57079,2.686,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2012-07-31,2012,2012,7,153405.33,57079,2.688,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2012-08-31,2012,2012,8,153281.92,57079,2.685,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2012-09-30,2012,2012,9,153160.03,57079,2.683,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2012-10-31,2012,2012,10,152981.2,57079,2.68,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2012-11-30,2012,2012,11,152849.7,57079,2.678,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2012-12-31,2012,2012,12,152762.59,57079,2.676,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2013-01-31,2013,2013,1,152756.75,59569,2.564,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2013-02-28,2013,2013,2,152777.83,59569,2.565,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2013-03-31,2013,2013,3,153009.78,59569,2.569,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2013-04-30,2013,2013,4,153443.71,59569,2.576,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2013-05-31,2013,2013,5,154085.88,59569,2.587,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2013-06-30,2013,2013,6,154627.63,59569,2.596,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2013-07-31,2013,2013,7,154787.33,59569,2.598,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2013-08-31,2013,2013,8,154843.05,59569,2.599,5 - Affordable (Under 3.5x),4
